,Product_Name,Image_URL,Average_Rating,Price,Product_link
133,"Lenovo A7 (Blue 4GB RAM, 64GB Internal Memory)",https://m.media-amazon.com/images/I/212QUwuVYFL._AC_UY218_.jpg,2.5 out of 5,"₹ 7,917.00",https://www.amazon.in/Lenovo-Blue-64GB-Internal-Memory/dp/B08H4NTTP7/ref=sr_1_128?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967545&sr=8-128
134,"Xifo Kekai S5 Smart Gio 6.53"" Full Display (2 GB 16 GB) 4G Volte Smartphone (Grey Black)",https://m.media-amazon.com/images/I/71fr4sP69TL._AC_UY218_.jpg,1 out of 5,"₹ 4,889.00",https://www.amazon.in/Xifo-Kekai-Gio-Display-Smartphone/dp/B08MYQKCCZ/ref=sr_1_129?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-129
135,"Samsung Galaxy A50s (Prism Crush White, 4GB RAM, 128GB Storage) Without Offers",https://m.media-amazon.com/images/I/61KYl8t0D9L._AC_UY218_.jpg,4.1 out of 5,"₹ 18,440.00",https://www.amazon.in/Samsung-Galaxy-Storage-Without-Offers/dp/B07S7DY986/ref=sr_1_130?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-130
136,(Renewed) Samsung F41 Fusion Blue 6+64GB,https://m.media-amazon.com/images/I/41RzbWS3MDL._AC_UY218_.jpg,NA,"₹ 14,749.00",https://www.amazon.in/Renewed-Samsung-Fusion-Blue-64GB/dp/B08RRVW276/ref=sr_1_131?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-131
137,"OPPO A11K (Flowing Silver, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71EOR9S6maL._AC_UY218_.jpg,3.8 out of 5,"₹ 8,490.00",https://www.amazon.in/Flowing-Silver-Storage-Additional-Exchange/dp/B086K9CW1W/ref=sr_1_132?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-132
138,"R Moto E7 Plus (4GB+64GB, Misty Blue)",https://m.media-amazon.com/images/I/41GJgdHHNZL._AC_UY218_.jpg,NA,"₹ 10,799.00",https://www.amazon.in/Moto-Plus-64GB-Misty-Blue/dp/B08RDXWQ23/ref=sr_1_133?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-133
139,"LAVA Z61 Pro (Amber Red, 2GB RAM, 16GB Storage)",https://m.media-amazon.com/images/I/71c6ei-kjvL._AC_UY218_.jpg,4.3 out of 5,"₹ 5,377.00",https://www.amazon.in/LAVA-Z61-Pro-Amber-Storage/dp/B08D42QZ5T/ref=sr_1_134?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-134
140,"Honor 9X (Midnight Black, 4+128GB Storage) -Pop up Front Camera & 48MP Triple Rear Camera",https://m.media-amazon.com/images/I/81JjhSI5dEL._AC_UY218_.jpg,4.1 out of 5,"₹ 15,999.00",https://www.amazon.in/Honor-Midnight-Storage-Camera-Triple/dp/B0856CF481/ref=sr_1_135?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-135
141,"Xifo Ringme Model XPro 4G Volte (Jio sim Supported) 5.5 Inch Display 4G Smartphone (2GB RAM, 16GB Storage) in Blue Colour",https://m.media-amazon.com/images/I/71W-ciWm7aL._AC_UY218_.jpg,NA,"₹ 4,288.00",https://www.amazon.in/Xifo-Supported-Display-Smartphone-Storage/dp/B08PRR7FGB/ref=sr_1_136?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-136
142,"Nillkin Universal Ascent Mini Stand for Laptop/MacBook/Tablet/Mobile Phones for Upto 15.6"" Inch Built in Magnet Easily Fold and Carry with Easy Heat Dissipation 12.5 Kg Lead Bearing Grey Color",https://m.media-amazon.com/images/I/31H4OGG84iL._AC_UY218_.jpg,1 out of 5,"₹ 1,999.00",https://www.amazon.in/Nillkin-Universal-MacBook-Dissipation-Bearing/dp/B08HJJ2KQH/ref=sr_1_137?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-137
143,"Vivo Y51A (Titanium Sapphire, 8GB, 128GB Storage) Without Offers",https://m.media-amazon.com/images/I/71BRHXBME2L._AC_UY218_.jpg,NA,"₹ 17,790.00",https://www.amazon.in/Vivo-Y51A-Titanium-Sapphire-Storage/dp/B08LRGLL35/ref=sr_1_138?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-138
144,"Infinix Hot 10 (Ocean Wave, 64 GBROM) (4 GB RAM)",https://m.media-amazon.com/images/I/316qEqAvrUL._AC_UY218_.jpg,5 out of 5,NA,https://www.amazon.in/Infinix-Hot-Ocean-Wave-GBROM/dp/B08MC2CV64/ref=sr_1_139?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-139
145,1Place Mini Flower Shape Cellphone Holder Car & Mount Sucker Stand 360° Rotatable Multi-Angle Phone Metal Magic Suction Cup Mobile Holder Compatible with Universal Smartphones (Multicolored),https://m.media-amazon.com/images/I/41fXNdG7JGL._AC_UY218_.jpg,NA,₹ 243.00,https://www.amazon.in/1Place-Multi-Angle-Compatible-Smartphones-Multicolored/dp/B083BX2YHX/ref=sr_1_140?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-140
146,I KALL K2 Plus (64GB) (Sky Blue),https://m.media-amazon.com/images/I/61IunwQS1PL._AC_UY218_.jpg,5 out of 5,"₹ 5,399.00",https://www.amazon.in/KALL-K2-Plus-64GB-Blue/dp/B08SC96Q6T/ref=sr_1_141?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-141
147,"I KALL K380 4G Dual Sim Smart Phone (Blue, 4GB RAM, 32GB Storage, 7.12 Inch)",https://m.media-amazon.com/images/I/41A+iLLdaPL._AC_UY218_.jpg,NA,"₹ 6,799.00",https://www.amazon.in/KALL-K380-Smart-Phone-Storage/dp/B08SHYB4PZ/ref=sr_1_142?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-142
148,"(Renewed) Moto G 5G (Volcanic Grey, 6GB+128GB)",https://m.media-amazon.com/images/I/31hUFOy9dnL._AC_UY218_.jpg,NA,"₹ 18,999.00",https://www.amazon.in/Renewed-Moto-Volcanic-Grey-128GB/dp/B08T7R4LPT/ref=sr_1_143?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-143
149,AS i1 Dynamite 6.0 Inch Screen Dual Sim 2GB RAM 16 GB Internal 4G Volte Jio Support Smartphone Purple Blue Colour,https://m.media-amazon.com/images/I/41o0n6Pk2QL._AC_UY218_.jpg,NA,"₹ 4,575.00",https://www.amazon.in/i1-Dynamite-Internal-Support-Smartphone/dp/B08SBL7RVW/ref=sr_1_144?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967549&sr=8-144
150,"I KALL K250 4G Dual Sim Smart Phone (Sky White, 4GB RAM, 64GB Storage, 6.53 Inch)",https://m.media-amazon.com/images/I/31BjeMnvbpL._AC_UY218_.jpg,NA,"₹ 6,699.00",https://www.amazon.in/K250-Smart-Phone-White-Storage/dp/B08SHQSZ3V/ref=sr_1_145?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-145
151,"i-Smart I1 Giant 6.5"" Full Waterdrop Display (3GB RAM 32GB) 4G Volte JIO Supported Smartphone (Shine White)",https://m.media-amazon.com/images/I/71yxXRkZfEL._AC_UY218_.jpg,NA,"₹ 5,979.00",https://www.amazon.in/i-Smart-Giant-Waterdrop-Supported-Smartphone/dp/B08QCPKCGJ/ref=sr_1_146?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-146
152,"Lenovo K10 Note (Black, 64 and 4 GB RAM)",https://m.media-amazon.com/images/I/318RnjrsgJL._AC_UY218_.jpg,3.9 out of 5,NA,https://www.amazon.in/Lenovo-K10-Note-Black-RAM/dp/B082Y79TFQ/ref=sr_1_147?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-147
153,"Vivo Y91i (Black, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/51+yaqN2O0L._AC_UY218_.jpg,4.1 out of 5,"₹ 8,490.00",https://www.amazon.in/Vivo-Storage-Additional-Exchange-Offers/dp/B086KCCSF7/ref=sr_1_148?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-148
154,AS i1 Supreme,https://m.media-amazon.com/images/I/41-KAmR9v1L._AC_UY218_.jpg,4 out of 5,"₹ 4,875.00",https://www.amazon.in/iSmart-AS-i1-SUPREME-Supreme/dp/B08RC1PQ36/ref=sr_1_149?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-149
155,"LAVA Z61 Pro (Lavender Blue, 2GB RAM, 16GB Storage)",https://m.media-amazon.com/images/I/71Mk5gMHkSL._AC_UY218_.jpg,2.8 out of 5,"₹ 5,377.00",https://www.amazon.in/LAVA-Z61-Pro-Lavender-Storage/dp/B08L4DS6NQ/ref=sr_1_150?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-150
156,"I KALL K8 4G Dual Sim Smart Phone (Blue, 2GB RAM, 16GB Storage, 5.5 Inch)",https://m.media-amazon.com/images/I/31HPCvsPrJL._AC_UY218_.jpg,NA,"₹ 4,399.00",https://www.amazon.in/KALL-K8-Smart-Phone-Storage/dp/B08SJ7NWC5/ref=sr_1_151?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-151
157,"OPPO A5S (Blue, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/91FvWRrG9ML._AC_UY218_.jpg,4.1 out of 5,"₹ 8,990.00",https://www.amazon.in/OPPO-Storage-Additional-Exchange-Offers/dp/B07PTLDNCH/ref=sr_1_152?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-152
158,"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/71BFG8Zu7zL._AC_UY218_.jpg,4.3 out of 5,"₹ 19,499.00",https://www.amazon.in/Samsung-Galaxy-Mirage-Black-Storage/dp/B07DJD1XZ4/ref=sr_1_153?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-153
159,"itel A46 (Neon Water, 2GB RAM, 16GB Storage)",https://m.media-amazon.com/images/I/71V55j9LDTL._AC_UY218_.jpg,3.9 out of 5,"₹ 5,780.00",https://www.amazon.in/itel-A46-Water-2GB-Storage/dp/B07SS3X5FX/ref=sr_1_154?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-154
160,"Redmi 9 Prime (Matte Black, 4GB RAM, 128GB Storage) - Full HD+ Display & AI Quad Camera",https://m.media-amazon.com/images/I/711+lAQXogL._AC_UY218_.jpg,4.2 out of 5,"₹ 10,999.00",https://www.amazon.in/Redmi-Prime-Storage-Display-Camera/dp/B08699CZBC/ref=sr_1_155?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-155
161,"Gionee F8 Neo (Red) 2GB Ram 32GB ROM, Face Unlock,Smart Gestures, Full View Display",https://m.media-amazon.com/images/I/71051OSJZ4L._AC_UY218_.jpg,NA,"₹ 5,499.00",https://www.amazon.in/Gionee-F8-Neo-Gestures-Display/dp/B08M38K78W/ref=sr_1_156?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-156
162,"Xifo Ismart i1 Thunder 6.26"" Full Display (2 GB 32 GB) 4G Volte Smartphone in Thunder Gold Colour",https://m.media-amazon.com/images/I/7109MWQVL-L._AC_UY218_.jpg,NA,"₹ 5,949.00",https://www.amazon.in/Xifo-Ismart-Thunder-Display-Smartphone/dp/B08QDJY61R/ref=sr_1_157?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-157
163,"Surya R10 Pro 5.99 Inch Display 4G Smartphone Blue (2GB RAM, 16GB Storage) in Black Colour",https://m.media-amazon.com/images/I/71p-Usg1+3L._AC_UY218_.jpg,5 out of 5,"₹ 4,789.00",https://www.amazon.in/Surya-Display-Smartphone-Storage-Colour/dp/B08HVGKFRN/ref=sr_1_158?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-158
164,"Samsung Galaxy M31 Prime Edition (Ocean Blue, 6GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/71zb0UaK0PL._AC_UY218_.jpg,4.2 out of 5,"₹ 16,499.00",https://www.amazon.in/Samsung-Galaxy-Prime-Ocean-Storage/dp/B085J3GN6M/ref=sr_1_159?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-159
165,"Maplin Ismart Epic 5.5"" (2 GB 16 GB) Smartphone (Black Blue)",https://m.media-amazon.com/images/I/71iDLuAzHAL._AC_UY218_.jpg,NA,"₹ 4,888.00",https://www.amazon.in/Maplin-Ismart-Epic-Smartphone-Black/dp/B08T1NQR6F/ref=sr_1_160?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967553&sr=8-160
166,Xifo Letv X527 (3 GB 32 GB) 4G Volte Smartphone (Gold),https://m.media-amazon.com/images/I/71pFKu8efvL._AC_UY218_.jpg,NA,"₹ 5,799.00",https://www.amazon.in/Xifo-Letv-X527-Volte-Smartphone/dp/B08T1L93WJ/ref=sr_1_161?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-161
167,"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | Upto 6 Months No Cost EMI",https://m.media-amazon.com/images/I/81Ox29uGzNL._AC_UY218_.jpg,4.2 out of 5,"₹ 12,999.00",https://www.amazon.in/Redmi-Note-Pro-Champagne-Storage/dp/B08696XB45/ref=sr_1_162?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-162
168,"MAPLIN Model G1 5.5"" Full HD Notch Display (2 GB 16 GB) 4G Volte Smartphone with Finger Print Sensor (Blue) Colour",https://m.media-amazon.com/images/I/71P0+bBppdL._AC_UY218_.jpg,1 out of 5,"₹ 4,990.00",https://www.amazon.in/MAPLIN-Display-Smartphone-Finger-Sensor/dp/B08NZPSJN3/ref=sr_1_163?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-163
169,"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display",https://m.media-amazon.com/images/I/714qRVfu2vL._AC_UY218_.jpg,4.2 out of 5,"₹ 14,499.00",https://www.amazon.in/Redmi-Note-Arctic-White-Storage/dp/B08696W399/ref=sr_1_164?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-164
170,"Redmi 9 Power (Electric Green, 4GB RAM, 64GB Storage) - 6000mAh Battery | 48MP Quad Camera | Snapdragon 662 Processor",https://m.media-amazon.com/images/I/71anKhv48FL._AC_UY218_.jpg,3.7 out of 5,"₹ 10,999.00",https://www.amazon.in/Test-Exclusive_2020_1111-Multi-3GB-Storage/dp/B089MS8HPF/ref=sr_1_165?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-165
171,"XOLO ERA 4X (Gold, 1GB RAM, 16GB Storage)",https://m.media-amazon.com/images/I/61AWYGbBYLL._AC_UY218_.jpg,3.8 out of 5,"₹ 4,444.00",https://www.amazon.in/XOLO-4X-Gold-16GB-Storage/dp/B07MMY65LN/ref=sr_1_166?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-166
172,"Infinix Hot 10 (Obsidian Black, 6 GB RAM / 128 GB Storage)",https://m.media-amazon.com/images/I/71bSz3YJw3L._AC_UY218_.jpg,3.5 out of 5,"₹ 12,699.00",https://www.amazon.in/Infinix-Hot-Obsidian-Black-Storage/dp/B08KXX9TYB/ref=sr_1_167?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-167
173,"Xifo Ringme Model A5Pro 4G Volte (Jio sim Supported) 5.5 Inch Display 4G Smartphone (2GB RAM, 16GB Storage) in Black Purple",https://m.media-amazon.com/images/I/71bC2-2pKBL._AC_UY218_.jpg,1 out of 5,"₹ 4,288.00",https://www.amazon.in/Xifo-Supported-Display-Smartphone-Storage/dp/B08PSG5FBG/ref=sr_1_168?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-168
174,"Redmi Note 9 Pro Max (Interstellar Black, 6GB RAM, 64GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | Upto 12 Months No Cost EMI",https://m.media-amazon.com/images/I/81u6E5niDiL._AC_UY218_.jpg,4.1 out of 5,"₹ 15,999.00",https://www.amazon.in/Test-Exclusive-557/dp/B077PWJ8RS/ref=sr_1_169?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-169
175,"Vivo Y51 (Crystal Symphony, 8GB RAM, 128GB ROM) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/51Oycsxht9L._AC_UY218_.jpg,3.5 out of 5,"₹ 17,990.00",https://www.amazon.in/Test-Exclusive244_Sep19/dp/B07XBYLRVP/ref=sr_1_170?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-170
176,"Maplin Kekai Aqua 4G Smartphone (2GB 16GB) Volte (Jio sim Supported) 5.5"" Inch Display 4G Smartphone (2GB RAM, 16GB Storage) in Purple Blue",https://m.media-amazon.com/images/I/61wLEkQrcLL._AC_UY218_.jpg,NA,"₹ 4,989.00",https://www.amazon.in/Maplin-Smartphone-Supported-Display-Storage/dp/B08Q7LCS2S/ref=sr_1_171?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-171
177,"Nokia 800 Tough, 4GB, IP68 Rugged Cell Phone, 4G LTE (Sandstone)",https://m.media-amazon.com/images/I/51j+daw5RJL._AC_UY218_.jpg,4.1 out of 5,"₹ 8,899.00",https://www.amazon.in/Nokia-Tough-Rugged-Phone-Sandstone/dp/B07YVKLM79/ref=sr_1_172?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-172
178,"Vivo U20 (Blazing Blue, Snapdragon 675 AIE, 4GB RAM, 64GB Storage)",https://m.media-amazon.com/images/I/5146hJBeZqL._AC_UY218_.jpg,4.4 out of 5,"₹ 12,990.00",https://www.amazon.in/Vivo-Blazing-Blue-Snapdragon-Storage/dp/B081RTYX3M/ref=sr_1_173?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-173
179,"Redmi 9 Prime (Sunrise Flare, 4GB RAM, 128GB Storage) - Full HD+ Display & AI Quad Camera",https://m.media-amazon.com/images/I/71GqB5VJFgL._AC_UY218_.jpg,4.2 out of 5,"₹ 10,999.00",https://www.amazon.in/Redmi-Prime-Sunrise-Storage-Display/dp/B086984LJ3/ref=sr_1_174?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-174
180,"Panasonic Eluga I6 (Black, 2GB Ram, 16GB Storage) - 3 Month No Cost EMI",https://m.media-amazon.com/images/I/615NcIueEhL._AC_UY218_.jpg,3.2 out of 5,"₹ 4,999.00",https://www.amazon.in/Panasonic-Eluga-Black-16GB-Storage/dp/B085W2YQ1F/ref=sr_1_175?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-175
181,"ZIOX X13 with Vibration 1.8"" Display Wireless FM 1000 mAh Battery (Black+Blue)",https://m.media-amazon.com/images/I/71eEp8AfQeL._AC_UY218_.jpg,2 out of 5,₹ 711.00,https://www.amazon.in/Vibration-Display-Wireless-Battery-Black/dp/B082YXZ2LW/ref=sr_1_176?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967557&sr=8-176
182,"I KALL K300 4G Mobile (6.53 HD+, 64GB Storage) (Black)",https://m.media-amazon.com/images/I/51+RYO1-MSL._AC_UY218_.jpg,NA,"₹ 6,699.00",https://www.amazon.in/KALL-K300-Smartphone-Storage-Black/dp/B08SWHBQ5G/ref=sr_1_177?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-177
183,Voto V2 Dual SIM (Black),https://m.media-amazon.com/images/I/61+NL92s+4L._AC_UY218_.jpg,3 out of 5,"₹ 3,809.00",https://www.amazon.in/Voto-V2-Dual-SIM-Black/dp/B075KBBY3V/ref=sr_1_178?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-178
184,"IKALL I Kall K1 Smartphone (5 Inch, 1GB, 8GB, Black)",https://m.media-amazon.com/images/I/61EusLkWbdL._AC_UY218_.jpg,3 out of 5,"₹ 3,899.00",https://www.amazon.in/IKALL-Kall-K1-Smartphone-Black/dp/B08PBJ1DT3/ref=sr_1_179?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-179
185,"I KALL K280 4G Dual Sim Smart Phone (Grey, 3GB RAM, 32GB Storage, 6.26 Inch)",https://m.media-amazon.com/images/I/31-DFItvdfL._AC_UY218_.jpg,NA,"₹ 5,799.00",https://www.amazon.in/KALL-K280-Smart-Phone-Storage/dp/B08SJ468JZ/ref=sr_1_180?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-180
186,mi poco x3 6gb 128gb blue,https://m.media-amazon.com/images/I/81bGAxhmtoL._AC_UY218_.jpg,4.6 out of 5,NA,https://www.amazon.in/poco-x3-6gb-128gb-blue/dp/B08K343YZP/ref=sr_1_181?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-181
187,Online Store only Sucker Stand for Cell Phone Metal Mobile Holder 360°Rotatable Flower Type Mobile Stand for Best Used to Office Work.,https://m.media-amazon.com/images/I/61raSKJ6kYL._AC_UY218_.jpg,NA,₹ 215.00,https://www.amazon.in/Online-Sucker-Mobile-Holder-360%C2%B0Rotatable/dp/B08CNF6YS6/ref=sr_1_182?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-182
188,"(Renewed) Oppo A57 (Gold, 32GB)",https://m.media-amazon.com/images/I/51Y4s8KnAoL._AC_UY218_.jpg,3 out of 5,"₹ 5,999.00",https://www.amazon.in/CERTIFIED-REFURBISHED-Oppo-A57-Gold/dp/B07CF3ZVW5/ref=sr_1_183?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-183
189,"Surya Ismart i-1 Dynamite 4G Volte (Jio sim Supported) 5.99 Inch Display 4G Smartphone (2GB RAM, 16GB Storage) in Black Colour",https://m.media-amazon.com/images/I/71gE+xFbUeL._AC_UY218_.jpg,4.5 out of 5,"₹ 5,990.00",https://www.amazon.in/Surya-Dynamite-Supported-Display-Smartphone/dp/B08GSMRRY8/ref=sr_1_184?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-184
190,"Samsung Galaxy M21 (Raven Black, 6GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/71QLvGIAq5L._AC_UY218_.jpg,4.2 out of 5,"₹ 15,999.00",https://www.amazon.in/Samsung-Galaxy-Raven-Black-Storage/dp/B07HGH8ML7/ref=sr_1_185?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-185
191,"Lava Z66 (Marine Blue, 3GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/61U+VB+kTiL._AC_UY218_.jpg,4 out of 5,"₹ 8,290.00",https://www.amazon.in/Lava-Z66-Marine-Blue-Storage/dp/B08DNZ4PP7/ref=sr_1_186?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-186
192,"Nokia 5.3 Android One Smartphone with Quad Camera, 4 GB RAM and 64 GB Storage - Cyan",https://m.media-amazon.com/images/I/61KfjV+40QL._AC_UY218_.jpg,3.7 out of 5,"₹ 12,498.00",https://www.amazon.in/Nokia-5-3-Android-Smartphone-64/dp/B08GT1T4TC/ref=sr_1_187?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-187
193,"Coolpad Cool 5 (Red, 4GB RAM, 64GB Storage)",https://m.media-amazon.com/images/I/61xwe+BR5IL._AC_UY218_.jpg,3.1 out of 5,"₹ 7,999.00",https://www.amazon.in/Coolpad-Cool-Red-64GB-Storage/dp/B08HMTLSNR/ref=sr_1_188?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-188
194,"Vivo Y20 (Purist Blue, 6GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/51GkdMbNKfL._AC_UY218_.jpg,4.1 out of 5,"₹ 13,990.00",https://www.amazon.in/Vivo-Purist-Storage-Additional-Exchange/dp/B089MT22SH/ref=sr_1_189?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-189
195,"Maplin Ismart Supreme 6.26"" (2 GB 32 GB) Smartphone (Red)",https://m.media-amazon.com/images/I/71cDv01A8UL._AC_UY218_.jpg,NA,"₹ 5,499.00",https://www.amazon.in/Maplin-Ismart-Supreme-6-26-Smartphone/dp/B08T14DH2V/ref=sr_1_190?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-190
196,"Oppo F17 (Navy Blue, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/81lDF673d9L._AC_UY218_.jpg,3.7 out of 5,"₹ 16,990.00",https://www.amazon.in/128GB-Storage-Additional-Exchange-Offers/dp/B086KDJ6NP/ref=sr_1_191?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-191
197,"Redmi Note 9 Pro Max (Interstellar Black, 6GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | Extra Upto INR 1500 Off on Exchange | Upto 12 Months No Cost EMI",https://m.media-amazon.com/images/I/81u6E5niDiL._AC_UY218_.jpg,4.1 out of 5,"₹ 18,499.00",https://www.amazon.in/Test-Exclusive-600/dp/B07HGBMHTR/ref=sr_1_192?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967561&sr=8-192
198,"Vivo Y20 (Dawn White, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/710zedIX2RL._AC_UY218_.jpg,4.1 out of 5,"₹ 12,990.00",https://www.amazon.in/Vivo-Storage-Additional-Exchange-Offers/dp/B089MS4LFW/ref=sr_1_193?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-193
199,"Maplin Ismart Dynamite 5.99"" (2 GB 16 GB) Smartphone (Shaded Black)",https://m.media-amazon.com/images/I/71LgPptvAlL._AC_UY218_.jpg,NA,"₹ 4,988.00",https://www.amazon.in/Maplin-Ismart-Dynamite-Smartphone-Shaded/dp/B08T1RT69P/ref=sr_1_194?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-194
